"","GRP","COHES","G.COHES","W.COHES","LEAD","G.LEAD","W.LEAD","HRS","G.HRS","W.HRS","WBEING","G.WBEING","W.WBEING"
"1619",26,2,2.7822681704,-0.78226817,1.8333333333,2.4432039695,-0.609870636,10,12.333333333,-2.333333333,1.4444444444,2.5544088981,-1.109964454
"1620",26,3.25,2.7822681704,0.4677318296,2,2.4432039695,-0.44320397,13,12.333333333,0.6666666667,2.5555555556,2.5544088981,0.0011466575
"1621",26,4,2.7822681704,1.2177318296,1.8333333333,2.4432039695,-0.609870636,12,12.333333333,-0.333333333,1.8333333333,2.5544088981,-0.721075565
"1622",26,3.25,2.7822681704,0.4677318296,3.4545454545,2.4432039695,1.011341485,9,12.333333333,-3.333333333,2.7058823529,2.5544088981,0.1514734549
"1623",26,3.25,2.7822681704,0.4677318296,1.4545454545,2.4432039695,-0.988658515,10,12.333333333,-2.333333333,0.5,2.5544088981,-2.054408898
"1624",26,2,2.7822681704,-0.78226817,3,2.4432039695,0.5567960305,14,12.333333333,1.6666666667,2.8888888889,2.5544088981,0.3344799908
"1625",26,3.5,2.7822681704,0.7177318296,3.1818181818,2.4432039695,0.7386142123,16,12.333333333,3.6666666667,1.8333333333,2.5544088981,-0.721075565
"1626",26,3.5714285714,2.7822681704,0.789160401,2.7272727273,2.4432039695,0.2840687578,16,12.333333333,3.6666666667,3.0555555556,2.5544088981,0.5011466575
"1627",26,2.875,2.7822681704,0.0927318296,1,2.4432039695,-1.44320397,13,12.333333333,0.6666666667,1.0555555556,2.5544088981,-1.498853343
"1628",26,4.25,2.7822681704,1.4677318296,1.9090909091,2.4432039695,-0.53411306,12,12.333333333,-0.333333333,2.0555555556,2.5544088981,-0.498853343
"1629",26,1.75,2.7822681704,-1.03226817,1.8181818182,2.4432039695,-0.625022151,8,12.333333333,-4.333333333,2.5,2.5544088981,-0.054408898
"1630",26,2.125,2.7822681704,-0.65726817,2.0909090909,2.4432039695,-0.352294879,12,12.333333333,-0.333333333,2.9444444444,2.5544088981,0.3900355464
"1631",26,1.75,2.7822681704,-1.03226817,1,2.4432039695,-1.44320397,11,12.333333333,-1.333333333,0.1176470588,2.5544088981,-2.436761839
"1632",26,2.75,2.7822681704,-0.03226817,2,2.4432039695,-0.44320397,10,12.333333333,-2.333333333,3.8888888889,2.5544088981,1.3344799908
"1633",26,2,2.7822681704,-0.78226817,2.3333333333,2.4432039695,-0.109870636,13,12.333333333,0.6666666667,2.0555555556,2.5544088981,-0.498853343
"1634",26,3.375,2.7822681704,0.5927318296,1.8181818182,2.4432039695,-0.625022151,12,12.333333333,-0.333333333,0.5,2.5544088981,-2.054408898
"1635",26,2.75,2.7822681704,-0.03226817,2.3636363636,2.4432039695,-0.079567606,11,12.333333333,-1.333333333,2.3333333333,2.5544088981,-0.221075565
"1636",26,1,2.7822681704,-1.78226817,2.8333333333,2.4432039695,0.3901293638,10,12.333333333,-2.333333333,3.0555555556,2.5544088981,0.5011466575
"1637",26,3.25,2.7822681704,0.4677318296,3.0909090909,2.4432039695,0.6477051214,12,12.333333333,-0.333333333,3.4444444444,2.5544088981,0.8900355464
"1638",26,4,2.7822681704,1.2177318296,4.6666666667,2.4432039695,2.2234626971,15,12.333333333,2.6666666667,3,2.5544088981,0.4455911019
"1639",26,1,2.7822681704,-1.78226817,2.5,2.4432039695,0.0567960305,13,12.333333333,0.6666666667,2.3333333333,2.5544088981,-0.221075565
"1640",27,4.5,3.1773459384,1.3226540616,3.5,3.0990097049,0.4009902951,14,10.019607843,3.9803921569,4.2777777778,2.9655260797,1.3122516981
"1641",27,2.375,3.1773459384,-0.802345938,1.5454545455,3.0990097049,-1.553555159,12,10.019607843,1.9803921569,1,2.9655260797,-1.96552608
"1642",27,2.75,3.1773459384,-0.427345938,4.1,3.0990097049,1.0009902951,8,10.019607843,-2.019607843,3.2222222222,2.9655260797,0.2566961425
"1643",27,2.5,3.1773459384,-0.677345938,2.4545454545,3.0990097049,-0.64446425,10,10.019607843,-0.019607843,3.0555555556,2.9655260797,0.0900294758
"1644",27,3.5,3.1773459384,0.3226540616,3,3.0990097049,-0.099009705,9,10.019607843,-1.019607843,2.7222222222,2.9655260797,-0.243303857
"1645",27,4.75,3.1773459384,1.5726540616,4.7272727273,3.0990097049,1.6282630224,11,10.019607843,0.9803921569,3.5,2.9655260797,0.5344739203
"1646",27,2.625,3.1773459384,-0.552345938,2.7272727273,3.0990097049,-0.371736978,8,10.019607843,-2.019607843,3.9444444444,2.9655260797,0.9789183647
"1647",27,3,3.1773459384,-0.177345938,2.9090909091,3.0990097049,-0.189918796,10,10.019607843,-0.019607843,3.3333333333,2.9655260797,0.3678072536
"1648",27,3.625,3.1773459384,0.4476540616,3.0909090909,3.0990097049,-0.008100614,8,10.019607843,-2.019607843,4,2.9655260797,1.0344739203
"1649",27,5,3.1773459384,1.8226540616,2.7272727273,3.0990097049,-0.371736978,16,10.019607843,5.9803921569,1.9444444444,2.9655260797,-1.021081635
"1650",27,2.5,3.1773459384,-0.677345938,2.8181818182,3.0990097049,-0.280827887,12,10.019607843,1.9803921569,2.2222222222,2.9655260797,-0.743303857
"1651",27,3,3.1773459384,-0.177345938,2.5,3.0990097049,-0.599009705,12,10.019607843,1.9803921569,1.5,2.9655260797,-1.46552608
"1652",27,3.375,3.1773459384,0.1976540616,3.5454545455,3.0990097049,0.4464448406,13,10.019607843,2.9803921569,3.3333333333,2.9655260797,0.3678072536
"1653",27,3.875,3.1773459384,0.6976540616,3.7272727273,3.0990097049,0.6282630224,8,10.019607843,-2.019607843,2.0555555556,2.9655260797,-0.909970524
"1654",27,2,3.1773459384,-1.177345938,1.4545454545,3.0990097049,-1.64446425,8,10.019607843,-2.019607843,2.3888888889,2.9655260797,-0.576637191
"1655",27,3.125,3.1773459384,-0.052345938,2.8,3.0990097049,-0.299009705,12,10.019607843,1.9803921569,2.5,2.9655260797,-0.46552608
"1656",27,3.375,3.1773459384,0.1976540616,3.0909090909,3.0990097049,-0.008100614,8,10.019607843,-2.019607843,2.6111111111,2.9655260797,-0.354414969
"1657",27,3.75,3.1773459384,0.5726540616,3.2727272727,3.0990097049,0.1737175678,10,10.019607843,-0.019607843,3.1666666667,2.9655260797,0.201140587
"1658",27,3.5,3.1773459384,0.3226540616,2.0909090909,3.0990097049,-1.008100614,10,10.019607843,-0.019607843,2.6666666667,2.9655260797,-0.298859413
"1659",27,2.375,3.1773459384,-0.802345938,2.7272727273,3.0990097049,-0.371736978,9,10.019607843,-1.019607843,2.0555555556,2.9655260797,-0.909970524
"1660",27,2,3.1773459384,-1.177345938,1.5454545455,3.0990097049,-1.553555159,12,10.019607843,1.9803921569,2.7777777778,2.9655260797,-0.187748302
"1661",27,3,3.1773459384,-0.177345938,3.1818181818,3.0990097049,0.0828084769,9,10.019607843,-1.019607843,3.1111111111,2.9655260797,0.1455850314
"1662",27,3.125,3.1773459384,-0.052345938,2.8181818182,3.0990097049,-0.280827887,10,10.019607843,-0.019607843,1.5555555556,2.9655260797,-1.409970524
"1663",27,1.5,3.1773459384,-1.677345938,1.6666666667,3.0990097049,-1.432343038,12,10.019607843,1.9803921569,1.5,2.9655260797,-1.46552608
"1664",27,3,3.1773459384,-0.177345938,2.7272727273,3.0990097049,-0.371736978,10,10.019607843,-0.019607843,2.0555555556,2.9655260797,-0.909970524
"1665",27,3,3.1773459384,-0.177345938,3,3.0990097049,-0.099009705,9,10.019607843,-1.019607843,2.1666666667,2.9655260797,-0.798859413
"1666",27,3,3.1773459384,-0.177345938,3.1666666667,3.0990097049,0.0676569618,10,10.019607843,-0.019607843,4.1111111111,2.9655260797,1.1455850314
"1667",27,2,3.1773459384,-1.177345938,3.0909090909,3.0990097049,-0.008100614,12,10.019607843,1.9803921569,2.1666666667,2.9655260797,-0.798859413
"1668",27,3.25,3.1773459384,0.0726540616,1.9090909091,3.0990097049,-1.189918796,14,10.019607843,3.9803921569,2,2.9655260797,-0.96552608
"1669",27,2.875,3.1773459384,-0.302345938,2.0909090909,3.0990097049,-1.008100614,12,10.019607843,1.9803921569,2.0555555556,2.9655260797,-0.909970524
"1670",27,3.5,3.1773459384,0.3226540616,2.9090909091,3.0990097049,-0.189918796,10,10.019607843,-0.019607843,3.6111111111,2.9655260797,0.6455850314
"1671",27,2,3.1773459384,-1.177345938,2.4545454545,3.0990097049,-0.64446425,12,10.019607843,1.9803921569,3.6111111111,2.9655260797,0.6455850314
"1672",27,3,3.1773459384,-0.177345938,3.7272727273,3.0990097049,0.6282630224,9,10.019607843,-1.019607843,3.8888888889,2.9655260797,0.9233628092
"1673",27,3.125,3.1773459384,-0.052345938,2.8181818182,3.0990097049,-0.280827887,10,10.019607843,-0.019607843,1.0555555556,2.9655260797,-1.909970524
"1674",27,2.5,3.1773459384,-0.677345938,2.1818181818,3.0990097049,-0.917191523,12,10.019607843,1.9803921569,2.7222222222,2.9655260797,-0.243303857
"1675",27,3.625,3.1773459384,0.4476540616,3.9090909091,3.0990097049,0.8100812042,9,10.019607843,-1.019607843,2.1666666667,2.9655260797,-0.798859413
"1676",27,2.75,3.1773459384,-0.427345938,2.7272727273,3.0990097049,-0.371736978,12,10.019607843,1.9803921569,2,2.9655260797,-0.96552608
"1677",27,1,3.1773459384,-2.177345938,2,3.0990097049,-1.099009705,12,10.019607843,1.9803921569,3.2222222222,2.9655260797,0.2566961425
"1678",27,3.125,3.1773459384,-0.052345938,2.7272727273,3.0990097049,-0.371736978,10,10.019607843,-0.019607843,1.8888888889,2.9655260797,-1.076637191
"1679",27,2,3.1773459384,-1.177345938,2.6666666667,3.0990097049,-0.432343038,10,10.019607843,-0.019607843,3.3333333333,2.9655260797,0.3678072536
"1680",27,3.75,3.1773459384,0.5726540616,2.9090909091,3.0990097049,-0.189918796,11,10.019607843,0.9803921569,2.8888888889,2.9655260797,-0.076637191
"1681",27,3.125,3.1773459384,-0.052345938,2,3.0990097049,-1.099009705,11,10.019607843,0.9803921569,2.1111111111,2.9655260797,-0.854414969
"1682",27,2.875,3.1773459384,-0.302345938,2.6363636364,3.0990097049,-0.462646069,9,10.019607843,-1.019607843,1.1666666667,2.9655260797,-1.798859413
"1683",27,3.75,3.1773459384,0.5726540616,2.5454545455,3.0990097049,-0.553555159,11,10.019607843,0.9803921569,3.5,2.9655260797,0.5344739203
"1684",27,2.5,3.1773459384,-0.677345938,3.4,3.0990097049,0.3009902951,12,10.019607843,1.9803921569,2.7777777778,2.9655260797,-0.187748302
"1685",27,2.25,3.1773459384,-0.927345938,2.2727272727,3.0990097049,-0.826282432,9,10.019607843,-1.019607843,2.7222222222,2.9655260797,-0.243303857
"1686",27,2.875,3.1773459384,-0.302345938,3.1818181818,3.0990097049,0.0828084769,12,10.019607843,1.9803921569,3.2222222222,2.9655260797,0.2566961425
"1687",27,3,3.1773459384,-0.177345938,2.7272727273,3.0990097049,-0.371736978,6,10.019607843,-4.019607843,1.6666666667,2.9655260797,-1.298859413
"1688",27,4,3.1773459384,0.8226540616,3.5454545455,3.0990097049,0.4464448406,12,10.019607843,1.9803921569,1.7777777778,2.9655260797,-1.187748302
"1689",27,3.5,3.1773459384,0.3226540616,3.7272727273,3.0990097049,0.6282630224,12,10.019607843,1.9803921569,3.7777777778,2.9655260797,0.8122516981
"1690",27,2.5,3.1773459384,-0.677345938,2.1818181818,3.0990097049,-0.917191523,10,10.019607843,-0.019607843,3.2222222222,2.9655260797,0.2566961425
"1691",27,3.1428571429,3.1773459384,-0.034488796,2.1818181818,3.0990097049,-0.917191523,8,10.019607843,-2.019607843,2.6666666667,2.9655260797,-0.298859413
"1692",27,3.5,3.1773459384,0.3226540616,2.1818181818,3.0990097049,-0.917191523,16,10.019607843,5.9803921569,2.3888888889,2.9655260797,-0.576637191
"1693",27,2.875,3.1773459384,-0.302345938,3.2727272727,3.0990097049,0.1737175678,12,10.019607843,1.9803921569,3,2.9655260797,0.0344739203
"1694",27,4,3.1773459384,0.8226540616,3.9090909091,3.0990097049,0.8100812042,9,10.019607843,-1.019607843,3.8333333333,2.9655260797,0.8678072536
"1695",27,3.375,3.1773459384,0.1976540616,3.6363636364,3.0990097049,0.5373539315,8,10.019607843,-2.019607843,3.7222222222,2.9655260797,0.7566961425
"1696",27,2.25,3.1773459384,-0.927345938,2.0909090909,3.0990097049,-1.008100614,10,10.019607843,-0.019607843,2.3888888889,2.9655260797,-0.576637191
"1697",27,3.875,3.1773459384,0.6976540616,2.6363636364,3.0990097049,-0.462646069,12,10.019607843,1.9803921569,1.8333333333,2.9655260797,-1.132192746
"1698",27,3.625,3.1773459384,0.4476540616,3.0909090909,3.0990097049,-0.008100614,9,10.019607843,-1.019607843,3.2777777778,2.9655260797,0.3122516981
"1699",27,3,3.1773459384,-0.177345938,3,3.0990097049,-0.099009705,12,10.019607843,1.9803921569,2.3888888889,2.9655260797,-0.576637191
"1700",27,2.125,3.1773459384,-1.052345938,2.5454545455,3.0990097049,-0.553555159,9,10.019607843,-1.019607843,3.4444444444,2.9655260797,0.4789183647
"1701",27,2.25,3.1773459384,-0.927345938,2.1111111111,3.0990097049,-0.987898594,8,10.019607843,-2.019607843,4.2777777778,2.9655260797,1.3122516981
"1702",27,4,3.1773459384,0.8226540616,3.1818181818,3.0990097049,0.0828084769,8,10.019607843,-2.019607843,2.4444444444,2.9655260797,-0.521081635
"1703",27,2,3.1773459384,-1.177345938,3.1666666667,3.0990097049,0.0676569618,11,10.019607843,0.9803921569,2.3888888889,2.9655260797,-0.576637191
"1704",27,4,3.1773459384,0.8226540616,3.0909090909,3.0990097049,-0.008100614,8,10.019607843,-2.019607843,2.3333333333,2.9655260797,-0.632192746
"1705",27,3.25,3.1773459384,0.0726540616,3.2727272727,3.0990097049,0.1737175678,8,10.019607843,-2.019607843,3.4444444444,2.9655260797,0.4789183647
"1706",27,3.375,3.1773459384,0.1976540616,3.4545454545,3.0990097049,0.3555357497,8,10.019607843,-2.019607843,2.6111111111,2.9655260797,-0.354414969
"1707",27,4.375,3.1773459384,1.1976540616,3.9090909091,3.0990097049,0.8100812042,8,10.019607843,-2.019607843,4.6666666667,2.9655260797,1.701140587
"1708",27,3.625,3.1773459384,0.4476540616,3.0909090909,3.0990097049,-0.008100614,8,10.019607843,-2.019607843,3.1111111111,2.9655260797,0.1455850314
"1709",27,4,3.1773459384,0.8226540616,4.0909090909,3.0990097049,0.991899386,8,10.019607843,-2.019607843,3.4444444444,2.9655260797,0.4789183647
"1710",27,3.125,3.1773459384,-0.052345938,3.5454545455,3.0990097049,0.4464448406,9,10.019607843,-1.019607843,3.2777777778,2.9655260797,0.3122516981
"1711",27,3.5,3.1773459384,0.3226540616,4.3636363636,3.0990097049,1.2646266587,8,10.019607843,-2.019607843,4.0555555556,2.9655260797,1.0900294758
"1712",27,3,3.1773459384,-0.177345938,4,3.0990097049,0.9009902951,9,10.019607843,-1.019607843,4.1666666667,2.9655260797,1.201140587
"1713",27,4,3.1773459384,0.8226540616,3.6363636364,3.0990097049,0.5373539315,9,10.019607843,-1.019607843,4.2222222222,2.9655260797,1.2566961425
"1714",27,3.625,3.1773459384,0.4476540616,4.2727272727,3.0990097049,1.1737175678,8,10.019607843,-2.019607843,2.9444444444,2.9655260797,-0.021081635
"1715",27,2.75,3.1773459384,-0.427345938,3.2727272727,3.0990097049,0.1737175678,11,10.019607843,0.9803921569,3.4444444444,2.9655260797,0.4789183647
"1716",27,3,3.1773459384,-0.177345938,3.7272727273,3.0990097049,0.6282630224,9,10.019607843,-1.019607843,3.3333333333,2.9655260797,0.3678072536
"1717",27,3.625,3.1773459384,0.4476540616,3.3636363636,3.0990097049,0.2646266587,9,10.019607843,-1.019607843,3,2.9655260797,0.0344739203
"1718",27,3.5,3.1773459384,0.3226540616,4.5454545455,3.0990097049,1.4464448406,10,10.019607843,-0.019607843,4.4444444444,2.9655260797,1.4789183647
"1719",27,3.75,3.1773459384,0.5726540616,3.7272727273,3.0990097049,0.6282630224,8,10.019607843,-2.019607843,3.8888888889,2.9655260797,0.9233628092
"1720",27,3.5,3.1773459384,0.3226540616,3.7272727273,3.0990097049,0.6282630224,10,10.019607843,-0.019607843,3.6111111111,2.9655260797,0.6455850314
"1721",27,3.25,3.1773459384,0.0726540616,3.6666666667,3.0990097049,0.5676569618,11,10.019607843,0.9803921569,3.4444444444,2.9655260797,0.4789183647
"1722",27,3.125,3.1773459384,-0.052345938,3.4545454545,3.0990097049,0.3555357497,10,10.019607843,-0.019607843,2.7777777778,2.9655260797,-0.187748302
"1723",27,3.125,3.1773459384,-0.052345938,3.0909090909,3.0990097049,-0.008100614,10,10.019607843,-0.019607843,2.8333333333,2.9655260797,-0.132192746
"1724",27,3,3.1773459384,-0.177345938,2.6363636364,3.0990097049,-0.462646069,10,10.019607843,-0.019607843,2.3888888889,2.9655260797,-0.576637191
"1725",27,3.5,3.1773459384,0.3226540616,3.3636363636,3.0990097049,0.2646266587,9,10.019607843,-1.019607843,4,2.9655260797,1.0344739203
"1726",27,3.625,3.1773459384,0.4476540616,4.1818181818,3.0990097049,1.0828084769,12,10.019607843,1.9803921569,3.5,2.9655260797,0.5344739203
"1727",27,2,3.1773459384,-1.177345938,2.3333333333,3.0990097049,-0.765676372,10,10.019607843,-0.019607843,3.4444444444,2.9655260797,0.4789183647
"1728",27,3,3.1773459384,-0.177345938,3.8181818182,3.0990097049,0.7191721133,9,10.019607843,-1.019607843,4.6111111111,2.9655260797,1.6455850314
"1729",27,3.5,3.1773459384,0.3226540616,3.9090909091,3.0990097049,0.8100812042,8,10.019607843,-2.019607843,3.5,2.9655260797,0.5344739203
"1730",27,3.5714285714,3.1773459384,0.3940826331,3.3636363636,3.0990097049,0.2646266587,8,10.019607843,-2.019607843,3.0555555556,2.9655260797,0.0900294758
"1731",27,4,3.1773459384,0.8226540616,4,3.0990097049,0.9009902951,10,10.019607843,-0.019607843,3.0555555556,2.9655260797,0.0900294758
"1732",27,3.75,3.1773459384,0.5726540616,3.6363636364,3.0990097049,0.5373539315,8,10.019607843,-2.019607843,3.8333333333,2.9655260797,0.8678072536
"1733",27,3.125,3.1773459384,-0.052345938,3.8181818182,3.0990097049,0.7191721133,10,10.019607843,-0.019607843,4.2777777778,2.9655260797,1.3122516981
"1734",27,4.125,3.1773459384,0.9476540616,3.8181818182,3.0990097049,0.7191721133,8,10.019607843,-2.019607843,2.5,2.9655260797,-0.46552608
"1735",27,1.875,3.1773459384,-1.302345938,3.3636363636,3.0990097049,0.2646266587,10,10.019607843,-0.019607843,3.2222222222,2.9655260797,0.2566961425
"1736",27,3.5,3.1773459384,0.3226540616,4,3.0990097049,0.9009902951,11,10.019607843,0.9803921569,4.3333333333,2.9655260797,1.3678072536
"1737",27,3,3.1773459384,-0.177345938,3.5,3.0990097049,0.4009902951,10,10.019607843,-0.019607843,2.8333333333,2.9655260797,-0.132192746
"1738",27,3.75,3.1773459384,0.5726540616,3.6,3.0990097049,0.5009902951,10,10.019607843,-0.019607843,2.7058823529,2.9655260797,-0.259643727
"1739",27,4.125,3.1773459384,0.9476540616,2.7272727273,3.0990097049,-0.371736978,10,10.019607843,-0.019607843,3.0555555556,2.9655260797,0.0900294758
"1740",27,4,3.1773459384,0.8226540616,2.6666666667,3.0990097049,-0.432343038,11,10.019607843,0.9803921569,2.8888888889,2.9655260797,-0.076637191
"1741",27,4.125,3.1773459384,0.9476540616,3.8,3.0990097049,0.7009902951,8,10.019607843,-2.019607843,2.8333333333,2.9655260797,-0.132192746
"1742",28,3,2.793592437,0.206407563,3.6666666667,3.2286096257,0.438057041,12,11.588235294,0.4117647059,3.3888888889,2.9161860823,0.4727028066
"1743",28,2,2.793592437,-0.793592437,3.3333333333,3.2286096257,0.1047237077,12,11.588235294,0.4117647059,3.5555555556,2.9161860823,0.6393694733
"1744",28,3,2.793592437,0.206407563,4,3.2286096257,0.7713903743,12,11.588235294,0.4117647059,4.4444444444,2.9161860823,1.5282583622
"1745",28,2,2.793592437,-0.793592437,4.1666666667,3.2286096257,0.938057041,12,11.588235294,0.4117647059,4,2.9161860823,1.0838139177
"1746",28,4.5,2.793592437,1.706407563,4.1818181818,3.2286096257,0.9532085561,12,11.588235294,0.4117647059,3.3888888889,2.9161860823,0.4727028066
"1747",28,3.25,2.793592437,0.456407563,2.9090909091,3.2286096257,-0.319518717,9,11.588235294,-2.588235294,2.6666666667,2.9161860823,-0.249519416
"1748",28,2.375,2.793592437,-0.418592437,1.7272727273,3.2286096257,-1.501336898,10,11.588235294,-1.588235294,1.0555555556,2.9161860823,-1.860630527
"1749",28,2.125,2.793592437,-0.668592437,2.0909090909,3.2286096257,-1.137700535,12,11.588235294,0.4117647059,2.7777777778,2.9161860823,-0.138408304
"1750",28,3.125,2.793592437,0.331407563,1,3.2286096257,-2.228609626,12,11.588235294,0.4117647059,0.5,2.9161860823,-2.416186082
"1751",28,3,2.793592437,0.206407563,3.5,3.2286096257,0.2713903743,8,11.588235294,-3.588235294,4.5555555556,2.9161860823,1.6393694733
"1752",28,2.125,2.793592437,-0.668592437,2.8181818182,3.2286096257,-0.410427807,11,11.588235294,-0.588235294,3.5555555556,2.9161860823,0.6393694733
"1753",28,3.125,2.793592437,0.331407563,3,3.2286096257,-0.228609626,8,11.588235294,-3.588235294,2.3333333333,2.9161860823,-0.582852749
"1754",28,1.5,2.793592437,-1.293592437,3.6666666667,3.2286096257,0.438057041,12,11.588235294,0.4117647059,3.6666666667,2.9161860823,0.7504805844
"1755",28,2,2.793592437,-0.793592437,2.3333333333,3.2286096257,-0.895276292,13,11.588235294,1.4117647059,3.7777777778,2.9161860823,0.8615916955
"1756",28,2.25,2.793592437,-0.543592437,2.4545454545,3.2286096257,-0.774064171,12,11.588235294,0.4117647059,2.0555555556,2.9161860823,-0.860630527
"1757",28,3.5,2.793592437,0.706407563,3.1818181818,3.2286096257,-0.046791444,8,11.588235294,-3.588235294,1.8888888889,2.9161860823,-1.027297193
"1758",28,3,2.793592437,0.206407563,3.6666666667,3.2286096257,0.438057041,9,11.588235294,-2.588235294,2.7222222222,2.9161860823,-0.19396386
"1759",28,2.125,2.793592437,-0.668592437,2.1818181818,3.2286096257,-1.046791444,12,11.588235294,0.4117647059,2.2777777778,2.9161860823,-0.638408304
"1760",28,4.5,2.793592437,1.706407563,4.0909090909,3.2286096257,0.8622994652,15,11.588235294,3.4117647059,3,2.9161860823,0.0838139177
"1761",28,2.875,2.793592437,0.081407563,3.2727272727,3.2286096257,0.0441176471,10,11.588235294,-1.588235294,3.3333333333,2.9161860823,0.4171472511
"1762",28,2,2.793592437,-0.793592437,3.3333333333,3.2286096257,0.1047237077,14,11.588235294,2.4117647059,2.7222222222,2.9161860823,-0.19396386
"1763",28,3,2.793592437,0.206407563,2.4545454545,3.2286096257,-0.774064171,9,11.588235294,-2.588235294,1.6666666667,2.9161860823,-1.249519416
"1764",28,4.375,2.793592437,1.581407563,4.4545454545,3.2286096257,1.2259358289,12,11.588235294,0.4117647059,3.8333333333,2.9161860823,0.9171472511
"1765",28,2,2.793592437,-0.793592437,3.8333333333,3.2286096257,0.6047237077,10,11.588235294,-1.588235294,3.7777777778,2.9161860823,0.8615916955
"1766",28,3.25,2.793592437,0.456407563,3.8181818182,3.2286096257,0.5895721925,10,11.588235294,-1.588235294,2.5,2.9161860823,-0.416186082
"1767",28,1.8571428571,2.793592437,-0.93644958,2,3.2286096257,-1.228609626,10,11.588235294,-1.588235294,4.0555555556,2.9161860823,1.1393694733
"1768",28,3.5,2.793592437,0.706407563,4.5,3.2286096257,1.2713903743,18,11.588235294,6.4117647059,3.2941176471,2.9161860823,0.3779315648
"1769",28,3.625,2.793592437,0.831407563,3.0909090909,3.2286096257,-0.137700535,12,11.588235294,0.4117647059,2.8333333333,2.9161860823,-0.082852749
"1770",28,1.25,2.793592437,-1.543592437,2.8181818182,3.2286096257,-0.410427807,18,11.588235294,6.4117647059,3.5555555556,2.9161860823,0.6393694733
"1771",28,3,2.793592437,0.206407563,3.6666666667,3.2286096257,0.438057041,12,11.588235294,0.4117647059,3.6111111111,2.9161860823,0.6949250288
"1772",28,2.25,2.793592437,-0.543592437,3,3.2286096257,-0.228609626,14,11.588235294,2.4117647059,0.6666666667,2.9161860823,-2.249519416
"1773",28,3,2.793592437,0.206407563,3.9090909091,3.2286096257,0.6804812834,8,11.588235294,-3.588235294,3.5294117647,2.9161860823,0.6132256824
"1774",28,3.5,2.793592437,0.706407563,3.8181818182,3.2286096257,0.5895721925,13,11.588235294,1.4117647059,3.8823529412,2.9161860823,0.9661668589
"1775",28,3,2.793592437,0.206407563,3.8333333333,3.2286096257,0.6047237077,13,11.588235294,1.4117647059,0.2777777778,2.9161860823,-2.638408304
"1776",29,1.875,2.6987068966,-0.823706897,2.0909090909,2.623615465,-0.532706374,12,11.517241379,0.4827586207,2.8333333333,2.9777777778,-0.144444444
"1777",29,4.125,2.6987068966,1.4262931034,2.1818181818,2.623615465,-0.441797283,12,11.517241379,0.4827586207,3.3333333333,2.9777777778,0.3555555556
"1778",29,2.875,2.6987068966,0.1762931034,2.7272727273,2.623615465,0.1036572623,12,11.517241379,0.4827586207,3.1111111111,2.9777777778,0.1333333333
"1779",29,3,2.6987068966,0.3012931034,2.5454545455,2.623615465,-0.07816092,13,11.517241379,1.4827586207,2.7222222222,2.9777777778,-0.255555556
"1780",29,3,2.6987068966,0.3012931034,2.6666666667,2.623615465,0.0430512017,10,11.517241379,-1.517241379,1.5555555556,2.9777777778,-1.422222222
"1781",29,3.375,2.6987068966,0.6762931034,1.8181818182,2.623615465,-0.805433647,12,11.517241379,0.4827586207,3,2.9777777778,0.0222222222
"1782",29,3.625,2.6987068966,0.9262931034,2.1818181818,2.623615465,-0.441797283,8,11.517241379,-3.517241379,3.3888888889,2.9777777778,0.4111111111
"1783",29,3.625,2.6987068966,0.9262931034,2.6363636364,2.623615465,0.0127481714,12,11.517241379,0.4827586207,2.5,2.9777777778,-0.477777778
"1784",29,2.375,2.6987068966,-0.323706897,1.4545454545,2.623615465,-1.16907001,11,11.517241379,-0.517241379,2.9444444444,2.9777777778,-0.033333333
"1785",29,2,2.6987068966,-0.698706897,1.1818181818,2.623615465,-1.441797283,10,11.517241379,-1.517241379,3.4444444444,2.9777777778,0.4666666667
"1786",29,1.875,2.6987068966,-0.823706897,1.4545454545,2.623615465,-1.16907001,13,11.517241379,1.4827586207,2.1666666667,2.9777777778,-0.811111111
"1787",29,3.875,2.6987068966,1.1762931034,3.7272727273,2.623615465,1.1036572623,13,11.517241379,1.4827586207,4,2.9777777778,1.0222222222
"1788",29,2.5,2.6987068966,-0.198706897,2.0909090909,2.623615465,-0.532706374,13,11.517241379,1.4827586207,2.0555555556,2.9777777778,-0.922222222
"1789",29,2.375,2.6987068966,-0.323706897,2.7272727273,2.623615465,0.1036572623,12,11.517241379,0.4827586207,2.0555555556,2.9777777778,-0.922222222
"1790",29,3.125,2.6987068966,0.4262931034,2.8181818182,2.623615465,0.1945663532,9,11.517241379,-2.517241379,2.9444444444,2.9777777778,-0.033333333
"1791",29,1,2.6987068966,-1.698706897,1.0909090909,2.623615465,-1.532706374,12,11.517241379,0.4827586207,3.7777777778,2.9777777778,0.8
"1792",29,1.625,2.6987068966,-1.073706897,1.7272727273,2.623615465,-0.896342738,13,11.517241379,1.4827586207,3.3333333333,2.9777777778,0.3555555556
"1793",29,3.625,2.6987068966,0.9262931034,3.0909090909,2.623615465,0.4672936259,12,11.517241379,0.4827586207,3.6111111111,2.9777777778,0.6333333333
"1794",29,1.75,2.6987068966,-0.948706897,1.7272727273,2.623615465,-0.896342738,11,11.517241379,-0.517241379,2,2.9777777778,-0.977777778
"1795",29,4,2.6987068966,1.3012931034,3.6,2.623615465,0.976384535,12,11.517241379,0.4827586207,3.8888888889,2.9777777778,0.9111111111
