Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30,Gene_31,Gene_32,Gene_33,Gene_34,Gene_35,Gene_36,Gene_37,Gene_38,Gene_39,Gene_40,Gene_41,Gene_42,Gene_43,Gene_44,Gene_45,Gene_46,Gene_47,Gene_48,Gene_49,Gene_50,Cancer_Type
1.0871105174951614,1.409883325686878,1.409883325686878,0.12865374352901884,0.3084952268814649,1.360428287855298,1.360428287855298,1.4325641574227927,-0.35716987324338245,1.0915666389446612,1.9440298420012412,0.42119387186522056,-0.2784613996097451,0.39585797896243224,0.13502683388649905,0.18027625136426265,3.036697552482817,0.20913982892989252,-0.25288997760332693,1.3192872130518298,1.0994846570261847,1.0732133602426293,0.7735842807515619,1.6563218159497626,1.6563218159497626,0.9159631130979513,-0.44292697739324544,-0.013409520493861795,0.2575581014460593,0.16786471537690587,-0.1610330092270933,-0.06606033629989526,0.3531289083637087,-0.05848153230893325,-0.010543838110548109,1.4588667912826143,-0.13516616531745784,0.1546926498547029,0.585406502404635,0.3099272878924771,0.5076621015544814,-0.02723511042427641,-0.1542772557020729,-0.43597961889673154,-0.21948570071888948,0.3282508656970187,0.3891460329590862,2.44828721439236,-0.04734113336762396,-0.2611219848297502,Lymphoma
0.2147158534013087,1.1376341599092898,1.1376341599092898,0.41795607536684154,0.6850758500467444,1.3925187215446748,1.3925187215446748,1.701548142400066,0.028482130886159175,0.5461265383996144,1.0942017583652626,0.2606930759017229,-0.4311768195785278,0.2729791505966648,-0.32051980768272403,-0.16708562786501172,0.5551451326661677,0.28064213194987303,-0.24169989793881513,0.8319277574242526,-0.24380535211068988,0.35639495492565715,0.24635800538051505,0.17384708617707442,0.17384708617707442,0.4953186214574917,-0.41040034642591683,-0.5207393551038447,0.39719879312881096,-0.6424811039214798,-0.12234031861022428,-0.14210653738930953,-0.5959217161649639,-0.07462802708586183,-0.35152064010107564,0.28640077482281046,-0.3293200586412876,-0.3480743892271055,0.5441149897840504,-0.38302471823778905,-0.5407282154488348,-0.12029458854973311,-0.3795367698432208,-0.6354602503549623,-0.6092144008940604,-0.4213765606685815,-0.26073858852110626,2.9374612836845753,-0.428531939243732,-0.26414089473897,Lymphoma
-0.6252947625007397,-0.9679106383072673,-0.9679106383072673,-0.6974044870016197,-0.5855071725129087,-1.0823612215309266,-1.0823612215309266,-1.0693448663439549,-0.5416121360879459,-0.926134216337424,-0.6450153714207839,-1.0031245124397805,-0.6347973795369047,-0.7411038878298498,-0.8131495442849506,-0.415201255885922,-0.6613021319498367,-0.7983670313398328,-0.7004931641837999,-0.8994602089336087,-0.8114609247842359,-1.031381218712712,-0.7114176590462056,-0.8178729870328943,-0.8178729870328943,-0.9181274086897885,-0.4243403311262005,-0.2785644863178947,-0.8851451824726956,-0.9118722073879674,-0.6130339859786995,-0.5597571021026007,-0.7429900938158962,-0.5175033123959027,-0.7171541851470552,-0.763175755419816,-0.8238057557004166,-0.5480999854209432,-0.8750302012535195,-0.7842074586289958,-0.8488265943232787,-0.7202833290954408,-0.2088856227665936,-0.6303453623688539,-1.0809912484745305,-0.39541543767756504,-0.45042572423232996,-0.194316181675366,-0.7472324490745764,-0.2738014064484736,Bladder
-0.4177604048813102,-0.7001989586259724,-0.7001989586259724,-0.6204251534211637,-0.5357985302550918,-0.649645727884802,-0.649645727884802,-0.08673511894123534,-0.6310386877701585,-0.5511664137092974,-0.5490434068032726,-0.10876158650481886,-0.4553567610735851,-0.2806409858671542,-0.20671306775385145,-0.4117189312821197,-0.6482019306385874,-0.45718281377992576,-0.3569916278156036,-0.5845341406300375,-0.4767565884343709,-0.32288735146424374,-0.647341118116249,-0.47274929617578293,-0.47274929617578293,-0.4778517221861722,-0.39026481296995147,-0.6374075400664192,-0.6860535032418418,-0.32529480467868005,-0.4406756368671921,-0.33282558139133267,-0.09267211139067986,-0.43677083851125986,-0.4011585570416567,-0.7205406275485504,0.016516563841784168,-0.14264269583883968,-0.46812840212834056,-0.4310130843132922,-0.9536656260236103,-0.5145729037654838,-0.2327767833573214,-0.6968389061882642,-0.3835819955294878,-0.4408474029118438,-0.537846751994894,0.18851569864028042,-0.6722440938202601,-0.2973489037403887,Bladder
-0.6549143187737315,-0.9686668859899827,-0.9686668859899827,-0.6985241863991536,-0.6510322009436673,-1.0865304511047433,-1.0865304511047433,-1.0882657930438773,-0.8210701100948601,-0.910814866681358,-0.6677262943455385,-1.0065854460454624,-0.6920656620251983,-0.8803961337029581,-0.8137889079924161,-0.40997776898021865,-0.5677292654409133,-0.8166648647898278,-0.7093095905861425,-0.906827817301089,-0.787606718184691,-1.030473087287057,-0.7485146037951279,-0.8322956856522928,-0.8322956856522928,-0.9171206807480882,-0.5451535318619926,-0.7222571291301098,-0.9072664801650127,-0.8260581058804976,-0.7097657125208721,-0.5826916706851225,-0.7855020467306189,-0.5590228703937191,-0.7518682839224943,-0.878541395542064,-1.0118923398578767,-0.5859426657819395,-0.859796439315828,-0.8091614089882574,-0.7996164365863884,-0.8745661480929084,-0.33516747160329774,-0.6201155863966369,-1.046804520388989,-0.5089953507632621,-0.5823819925531812,-0.2847070423054492,-0.7159873010519446,-0.290103519958261,Bladder
-0.41637815892190394,-0.9335769935119825,-0.9335769935119825,-0.7419125380535924,-0.537304852747753,-1.0675794075873948,-1.0675794075873948,-1.0488898104521471,-0.5192554981673927,-0.9202558612368406,-0.6127805130759709,-0.6351119057022729,-0.3217307686009002,-0.37246740273254725,-0.3607997212530553,-0.4482833396220434,-0.4928709722337745,-0.7296797796198514,-0.32206501552940003,-0.9049467258030088,-0.7514526863072556,-0.9791636617375526,-0.5349261340286057,-0.8248928845910086,-0.8248928845910086,-0.8550391243432337,-0.3964603617256331,-0.3086153824446184,-0.7855993428572687,-0.6294460505279401,-0.38263660094188856,-0.6527024589896626,-0.5085998669347228,-0.47598375439808643,-0.6584322049755181,-0.5913812695855988,-0.8420076831995256,-0.9445471130123333,-0.8124915996145757,-0.49627726217597656,-0.5664030803550384,-0.31131141207040736,-0.4887535039722623,-0.46666894681338245,-0.6570758202138183,-0.732910036560779,-0.5592896455970322,-0.25280438561247864,0.027647221886692372,-0.33267014967826125,Bladder
-0.6280592544195522,-0.9052933301784221,-0.9052933301784221,-0.6976844118510032,-0.6502790396973368,-1.0629048168531154,-1.0629048168531154,-0.9951952887361515,-0.32363491636255276,-0.9277374040921286,-0.5944652526527817,-0.9933185338903486,-0.05829666915475,-0.23051352158797828,-0.7325897171442879,-0.4273893919992299,-0.5434003201485932,-0.7879513415298356,-0.6642101786049283,-0.8924061158158084,-0.8095973148936464,-1.010040130209821,-0.46522884389426683,-0.7974514668638345,-0.7974514668638345,-0.9573897984161018,-0.20904501186626337,-0.11240070773483407,-0.8592217867395116,-1.0693791025599055,-0.4934383967992862,-0.44629134174696666,-0.6866904804963987,-0.503663459729964,-0.5724580351111129,-0.2716178105511068,-0.4324643144695722,-0.9715775989844735,-0.8670124318126292,-0.6306446871873855,0.21881987135969025,0.046232898622136774,-0.550187916919848,0.06016451575579122,-0.22632304633599776,-0.29481608608737625,-0.2673364019371488,-0.06670555490348386,-0.11608045901741394,-0.30097159563145254,Bladder
-0.5962675973532077,-0.941441969412224,-0.941441969412224,-0.705802232483124,-0.6374752985097173,-1.076044207025144,-1.076044207025144,-1.0524694452332135,-0.6589844851708498,-0.9159806938909616,-0.6479458130884942,-0.8527181061595218,-0.3929979645863321,-0.6479466533287264,-0.7124497603591222,-0.4300011354520816,-0.5434003201485932,-0.7704980234698403,-0.5896096475081828,-0.8922493581909684,-0.7801522786223332,-0.9835529636282182,-0.6394720692301139,-0.8192769665445172,-0.8192769665445172,-0.8691333155270385,-0.4212425567483597,-0.7982682193329992,-0.8543827528693172,-0.4925779898957731,-0.5620299847110085,-0.7963452832696674,-0.6671579615896343,-0.5428763756167905,-0.7184519084657631,-0.4910633216532091,-0.720661499872132,-0.7337093224296395,-0.8557875545953829,-0.8053223397022171,-0.750406278849498,-0.7790577363325714,-0.580905123393641,-0.6968389061882642,-0.752798658853334,-0.6128398427273278,-0.5246511251628088,-0.08797399269879755,-0.44727902805731107,-0.29402810284024683,Bladder
-0.572177024917841,-0.918300790321129,-0.918300790321129,-0.7030029839892892,-0.6337094922780645,-1.0908260209686758,-1.0908260209686758,-1.039429347102186,-0.4633639033660099,-0.9402066421842753,-0.6384218776684358,-0.8054186802152027,-0.35354648109439657,-0.4159407788330715,-0.6606613000544106,-0.4326128789049332,-0.5677292654409133,-0.7885143517898354,-0.6448818591844078,-0.8956980259374485,-0.7689706192787964,-0.9953586721617326,-0.5484159321191229,-0.8079174959504777,-0.8079174959504777,-0.9035298535351335,-0.3112715663350105,-0.361646375609425,-0.8547283981457596,-0.37309000045499235,-0.5127847421077207,-0.5778633404572231,-0.7027760843019694,-0.5013568176189742,-0.60846985720526,-0.4960792190498286,-0.8238057557004166,-0.9445471130123333,-0.8429591234899586,-0.5730586478967816,-0.4957972018629783,-0.11784565491485267,-0.5160576875045226,-0.2876478672995856,-0.8416841518757413,-0.9178830378717713,-0.5295994852248407,0.007733977380114062,-0.6972402122383655,-0.30549996049528233,Bladder
-0.4781842996782136,-0.8877483839394219,-0.8877483839394219,-0.7010435100436049,-0.2767110615173795,-1.0722539983216741,-1.0722539983216741,-1.0225539259914445,-0.5695579334886373,-0.8099921701077145,-0.6545393068408424,-0.2526787422744241,-0.4197231630808691,-0.6377437181214605,-0.41674404565629325,-0.4413186904144389,-0.5565005214598424,-0.6201742840498813,-0.3203695489135649,-0.8540004977300071,-0.6504450302373075,-0.801169902309183,-0.728279906659352,-0.819021697542404,-0.819021697542404,-0.6946338056323126,-0.30507601757932884,-0.8106421177381207,-0.7150877064630079,-0.5881683814483977,-0.48288584481286734,-0.5609641846595755,-0.4833224895259688,-0.492130249175015,-0.5195758098737618,-0.6553339613924971,-0.6721230265411746,-0.5769325037912262,-0.8201084805834215,-0.5519437668235603,-0.8573848826253466,-0.38722835475170103,-0.4751014122061321,-0.568966706535552,-0.6228890921282769,-0.3694543146865486,-0.39764321690398946,-0.30597548010076286,-0.30980037675773114,-0.3000659226586866,Bladder
-0.6219378794564673,-0.9505169416048103,-0.9505169416048103,-0.7217579488979821,-0.6065956874101643,-1.0943635490919141,-1.0943635490919141,-1.0693448663439549,-0.720465239452371,-0.6535922980376455,-0.6376892672515083,-0.5993489251102267,-0.6118900665415874,-0.8187349165807859,-0.7456966731473322,-0.4648243814901041,-0.5452717774787716,-0.6660596202398689,-0.5913051141240179,-0.8897412361935283,-0.7581616819133776,-0.6878048293399236,-0.7631285517265215,-0.8264244986036882,-0.8264244986036882,-0.600672531073614,-0.5451535318619926,-0.708115530952828,-0.7638236904413941,-0.6837587730010223,-0.6851430912192281,-0.5247517079503307,-0.6924353389983882,-0.5497963019497599,-0.7343490191199362,-0.8133347293860108,-0.7358297727880562,-0.6670341236983602,-0.7808214103230593,-0.757333973626714,-0.6648233958288191,-0.8353832099348214,-0.27714608159724446,-0.737758010077132,-0.780148041321767,-0.6485363868399755,-0.5625885523050536,-0.3857321218331892,-0.6222518569840492,-0.2683673686118779,Melanoma
-0.6010067263568863,-0.9397782245102498,-0.9397782245102498,-0.7017433221670636,-0.43939389072478025,-1.1037127305604726,-1.1037127305604726,-1.0959364390033053,0.3470642212540414,-0.9362877387838863,-0.6149783443267537,-0.6936593658650583,-0.5800743540480909,-0.7659458170301493,-0.6744076197649205,-0.45960089458440073,-0.6145156986953749,-0.7924554236098343,-0.6214844198858831,-0.8971088445610086,-0.7928248258783414,-1.015034853050923,-0.678817313660789,-0.8180006215339509,-0.8180006215339509,-0.8996707297586155,-0.36548261794722486,-0.18487639839340306,-0.7693540148644733,-0.6337910683257867,-0.6904193672124375,-0.5018171393678089,-0.7406921504151004,-0.5059701018409538,-0.7158564618283472,-0.6616038331382714,-0.5993153165447384,-1.2328722967151624,-0.7852311835155489,-0.6536791029036271,-0.4786806252588426,-0.225598734849592,-0.1781684162928007,-0.14443100368854805,-0.11692551646226555,-0.6615169483354837,-0.6071237928633408,-0.6037336092351545,-0.722236330656471,-0.22127237402804778,Melanoma
-0.24063545836881906,-0.8732284284312839,-0.8732284284312839,-0.6670326408435125,0.19627420117821162,-0.7459170289529325,-0.7459170289529325,-0.08596805434529255,-0.5304338171276693,-0.05168436213244858,-0.25599924003224533,-0.39991262608280786,-0.35736436659361615,-0.5831801950565167,-0.4487122310295721,-0.40214253862166355,-0.3337970991686047,-0.2868722101299722,-0.3057885360173828,-0.5815557457580774,-0.4409752785350535,-0.22072256607806212,-0.564154029891393,-0.7081073161241976,-0.7081073161241976,-0.2390894120129078,-0.3639337307583045,-0.6462460389272203,-0.349395003986891,-0.4024188705904567,-0.4301230848807732,-0.4342205161772184,-0.229399743738031,-0.41831770162334153,-0.31096678639145053,-0.6954611405654529,-0.5932480073783687,-0.441780073930525,-0.17267359823153575,-0.12964614535913216,-0.4915180577119444,-0.666406789128071,-0.31810235689563504,-0.8400557697993016,-0.6228890921282769,-0.43111198179021265,-0.20300772113073384,0.7680806285625784,-0.7597305082836292,-0.2532728190657785,Melanoma
-0.6183835327037083,-0.9387194777544481,-0.9387194777544481,-0.6773898602707011,-0.5192289828358195,-1.058735587279299,-1.058735587279299,-1.0256221843752158,-0.47454222232628646,-0.6537704300103905,-0.6420849297530736,-0.39875898154758055,-0.6564320640324823,-0.6980741176079023,-0.5570843794449872,-0.4195541616406748,-0.5770865520918056,-0.6913950819398619,-0.5489184487281398,-0.8649735314688074,-0.6918171698083933,-0.5558230621447379,-0.6248581212987203,-0.7994936188807404,-0.7994936188807404,-0.2557004230509634,-0.6148534553634111,-0.8548346120421262,-0.6597844622322152,-0.6913625541472538,-0.6042401926566838,-0.52958003817823,-0.544217989647058,-0.47829039650907623,-0.4735066320596278,-0.7706996015147451,-0.47190182405097514,-0.5156634022543749,-0.270891273882441,-0.5116335393201376,-0.7375688463963962,-0.8770150817277889,-0.34540654042789537,-0.46155405882727396,-0.6844252026822513,-0.6031044216056967,-0.38609704342591494,-0.10924243049411123,-0.5535125313342593,-0.2849713731125872,Melanoma
-0.49911545277779445,-0.9012095926917582,-0.9012095926917582,-0.690826253041108,-0.26466048157609057,-0.9462927290763643,-0.9462927290763643,-0.9645127048984398,-0.5192554981673927,-0.5693358749292826,-0.5219368213769525,-0.4588927029463034,-0.5189881860605778,-0.4873613252839327,-0.563478016519643,-0.3969190517159602,-0.4647991122810975,-0.3673826773099503,-0.4492250117170344,-0.7991353290360051,-0.6053456708850429,-0.5279736984246528,-0.5517883816417521,-0.7351658303482019,-0.7351658303482019,-0.3362386583869908,-0.4661602852270516,-0.7841266211557174,-0.6469955870038444,-0.5403731856720854,-0.5567537087177991,-0.5271658730642803,-0.4798755744247751,-0.5013568176189742,-0.37066205905201866,-0.32177678451730163,-0.7358297727880562,-0.4399780415323823,-0.49659148364350086,-0.35615123323550724,-0.4701223369567747,-0.7986492054116148,-0.2259507374742563,-0.49224338674392487,-0.520328907871653,-0.5284661930065244,-0.23269788150292536,-0.04012000765934174,-0.584757679356891,-0.2795373352759914,Melanoma
-0.6462259156003205,-0.8174173494468784,-0.8174173494468784,-0.7009035476189132,-0.41228008585688014,-0.8525482338105469,-0.8525482338105469,-1.100538826578962,-0.8993183428167961,-0.9077866231446938,-0.6369566568345807,-0.9321753735233018,-0.6882477765259787,-0.30370849155314666,-0.7658366299324979,-0.4326128789049332,-0.7137029371948338,-0.782884249189837,-0.6692965784524336,-0.9145089409182492,-0.763752511585146,-0.996720869300215,-0.4562356451672554,-0.6439071620927158,-0.6439071620927158,-0.8894356623513288,-0.6272445528747743,-0.8247837159154024,-0.8415938776409463,-0.7902117090482633,-0.7379058511513222,-0.6116616520525184,-0.7016271126015715,-0.5867025757255967,-0.4504720431525608,-0.6290005000602449,-0.9967240669419525,-0.6201812813466505,-0.8501751159867598,-0.759253508269734,-0.8145934411150071,-0.9847681616625282,-0.19523353100046342,-0.9270088655631459,-1.019455137920556,-0.49276964889387675,-0.5856808992612025,-0.06670555490348386,-0.7159873010519446,-0.2916129749128709,Melanoma
-0.6485954801021598,-0.9642806494302327,-0.9642806494302327,-0.6937654639596345,-0.5968045912078671,-1.0768022487658377,-1.0768022487658377,-1.0767598241047354,-0.8266592695749984,-0.9279155360648735,-0.666993683928611,-0.9962026452284168,-0.6055269240428881,-0.7938929873804863,-0.806436225356562,-0.43957752811253775,-0.578958009421984,-0.8099087416698296,-0.6954067643362946,-0.9041629376788088,-0.7898430500533983,-1.0235107463570359,-0.7473904539542514,-0.83089170614067,-0.83089170614067,-0.9219865324663065,-0.5559957421844355,-0.5702349487243309,-0.893786314383757,-0.8868883550503496,-0.6376566072803435,-0.5488933590898273,-0.7464370089170899,-0.5128900281739232,-0.7460285289883082,-0.7794774219588293,-0.6994259177898381,-0.5571101474116567,-0.8734266473653414,-0.7381386271965127,-0.6412881029981324,-0.8427300108394628,-0.4648623433815345,-0.4871284987578164,-0.8553588431099578,-0.278590384217991,-0.5460940187649471,-0.2793899328566207,-0.4097848504301529,-0.28557515509443115,Melanoma
-0.5605266661171309,-0.9214770305885341,-0.9214770305885341,-0.7041226833868232,-0.46876717933167206,-1.0295509802625822,-1.0295509802625822,-0.9606773819187258,-0.563968774008499,-0.30231604778459775,-0.543182523467852,0.614140920381986,-0.5253513285592771,-0.30725733858176085,0.2248574347854125,-0.43696578465968605,-0.5490146921391286,1.0229711597596707,0.9966689182671601,-0.8281354896314062,-0.5248377236115787,-0.32757936383012765,-0.6642033657293954,-0.8223401945698762,-0.8223401945698762,0.3151143198931305,-0.4274381055040413,-0.4977592580657619,0.1936137253042052,-0.3394161125216814,-0.4477106715248046,-0.4426700940760422,-0.430469791307665,-0.45291733328818845,-0.6730315923109831,-0.9023669081760066,-0.9239163569455163,-0.49584104587480543,-0.5030056991962131,-0.47516238110275516,-0.5428677875243517,-0.36029008476801616,-0.27714608159724446,-0.5433922666050097,-0.5545156359571943,-0.8627156515158614,-0.4240344705681597,-0.024168679312856472,-0.39728679122110017,-0.31757560013216185,Melanoma
-0.6023889723162926,-0.9500631929951809,-0.9500631929951809,-0.6972645245769279,-0.6412411047413701,-1.044332794206114,-1.044332794206114,-1.0289461309576344,-0.43541810596531844,-0.8514969197572886,-0.6157109547436812,-0.47735101550994014,-0.48462721656760177,-0.15332609871561892,-0.7175646700188469,-0.4448010150182411,-0.6482019306385874,-0.7322133257898508,-0.5875750875691806,-0.769037865066724,-0.7659888434538533,-0.9251298419110833,-0.4775944921439076,-0.809832013466327,-0.809832013466327,-0.8510122125764323,-0.41659589518159845,-0.6603876371045021,-0.8360635532178671,-0.5132168244355443,-0.4864033621416736,-0.5392366986340286,-0.6637110464884405,-0.43677083851125986,-0.6551878966787481,-0.28164960534434574,-0.3839258411386147,-0.42195771755095546,-0.7379263438142966,-0.6555986375466472,-0.3010961429909339,-0.38477942111682056,-0.4136669992585463,-0.4768987227855994,-0.12376286207937381,-0.8335093881509679,-0.5444445654109364,-0.11987664939176808,-0.5535125313342593,-0.2433104163653529,Uterus
-0.37688541722458146,-0.8942521140107754,-0.8942521140107754,-0.6415594795496161,-0.48910253298259715,-0.837766419867015,-0.837766419867015,-0.987268954578076,-0.5416121360879459,0.29674177655667994,-0.4010561025839038,0.7721902217081256,-0.3713632800907546,-0.5734208657278277,0.30190076153501444,-0.463083219188203,-0.5303001188373438,0.36537517607984993,1.5378618620417317,-0.4400036105275524,-0.18603344550241696,1.0842622925880978,-0.5450434825964936,-0.764011227586999,-0.764011227586999,0.37686030031741813,0.14719904158543115,-0.16366400112748045,0.30975053818886994,0.529587447047633,0.09750451444016785,-0.3255830860494837,0.1543568041948705,-0.40447784895740274,-0.2603555769618385,-0.6164607565686961,0.6839205721424491,-0.005688233579995823,-0.09891011937534569,0.9433737200891192,-0.0956972237413046,0.11970090766854996,0.0675692354975425,-0.2211543234801753,0.7992787962302416,-0.7978128440383201,-0.03971183908368041,-0.4814400919121008,-0.10358239980836122,-0.18564923709925324,Uterus
-0.44678757002884223,-0.7552537899276625,-0.7552537899276625,-0.5725580041765893,-0.39269789345228556,-0.46910545330952846,-0.46910545330952846,-0.6403000690132853,-0.22303004572006363,0.5115689356870935,-0.37028646507294594,0.5643899998003088,-0.42481367707982853,-0.5783005303921722,0.1302316060805072,-0.4195541616406748,-0.5621148934503779,0.09062616919992485,0.28762477952491083,-0.37165728609730997,-0.3828306499486627,0.24757053908467258,-0.6866863625469241,-0.6742841733441923,-0.6742841733441923,0.286086997574104,-0.27564716098984104,-0.6002858448510546,-0.1292189628930474,0.03751418144150871,-0.39318915292830736,-0.26764312331469187,-0.13403509260500457,-0.47829039650907623,-0.4806441103125218,-0.7832393450062939,-0.2443777303121121,-0.3048256116716811,-0.23240598056616793,-0.2966456593018833,-0.21551325997025503,-0.34069861568897264,0.1358296943281934,-0.042133243966378416,-0.41093137799792084,-0.5836335793624343,-0.3498090696376809,-0.49739142025858607,-0.4222829096392056,-0.2574992929386863,Uterus
-0.47186546100664195,-0.829971060979956,-0.829971060979956,-0.5939722551544252,-0.4951278229532416,-0.6641748612481025,-0.6641748612481025,-0.906471483805435,-0.06653358027619166,-0.08481690906300988,-0.5072846130384011,0.586886068237241,-0.5011713870642199,-0.6719013707718724,-0.03696200342174097,-0.4195541616406748,-0.5658578081107348,0.12328076427991594,0.21607608833666858,-0.34924094574518916,-0.44693883018493974,0.4043745652477602,-0.5742713784592808,-0.7691166076292639,-0.7691166076292639,0.019471881013796724,-0.328309325413135,-0.587911946445933,-0.1893612409940345,-0.1395452938207391,-0.5022321901213018,-0.4390488464051177,-0.204122366329277,-0.5013568176189742,-0.541637106291798,-0.6064289617754571,-0.56897877071289,-0.4381760091342396,-0.4448768707497589,-0.292806590015843,-0.3524458728033412,-0.4998793019562012,-0.34881956336942793,-0.4206349549384061,-0.49981687102032823,-0.7264197558130249,-0.41908611050612776,-0.30597548010076286,-0.48477320568446924,-0.2722919514938637,Uterus
-0.5680302870396221,-0.9552056772376465,-0.9552056772376465,-0.6891467039448071,-0.5636654963693225,-1.081476839500117,-1.081476839500117,-1.0649981669669457,-0.524844657647531,-0.9058271714444993,-0.6303631630822326,-0.42082243328380264,-0.5991637815441888,-0.8435768457810855,-0.477483597865523,-0.4648243814901041,-0.47415639893198985,-0.7668384567798413,-0.5485793554049727,-0.8757898075827678,-0.7309529775107717,-0.8797232706283359,-0.6765690139790362,-0.8195322355466305,-0.8195322355466305,-0.8798717469051754,-0.41659589518159845,-0.2874029851786958,-0.791129667280348,-0.5925133992462442,-0.6271040552939245,-0.4233567731644449,-0.6752007634924195,-0.4944368912860048,-0.6944440270696651,-0.8083188319893913,-0.987623103192398,-0.481424786689664,-0.8349413540490683,-0.69782839969309,-0.5129137784671141,-0.8868108162673106,-0.37271072396015575,-0.5433922666050097,-0.5818650184256273,-0.49925992964163085,-0.4108388437360746,-0.3644636840378755,-0.6409989457976283,-0.2550841650113104,Uterus
-0.46692886829447666,0.22091071892153372,0.22091071892153372,1.0091573572647434,-0.5463427877037196,0.5202653585861802,0.5202653585861802,0.06412091826084756,0.43090161345611566,1.938584169346914,-0.3761473484083665,1.3380528662371147,0.018061040829641363,-0.10763469322221078,0.631492752733519,-0.44393043386729053,-0.4928709722337745,1.289275012739598,0.40698562927970366,0.5383207260989222,0.9142418339015934,1.6524498545728765,-0.4157662508957038,0.42401070824805753,0.42401070824805753,1.2740226843627063,-0.004591902928769118,0.28356404122905504,0.9975846383093546,0.8565500363355876,0.6304083897543183,0.07999665309405916,0.8931456075507258,-0.07462802708586183,-0.29896284569340154,-0.32177678451730163,0.8841417746326485,0.2664186585395492,1.091327754124808,0.11797382359046431,0.086166402677638,1.2560061142530738,-0.49899257279685993,-0.3387967471606704,0.7787667593789168,0.39315367317455985,-0.25579022845907434,-0.6303191564792966,-0.7784775970972082,-0.2481406722201047,Uterus
-0.6294415003789585,-0.9512731892875258,-0.9512731892875258,-0.7077617064288083,-0.5681844638473058,-1.073391060932715,-1.073391060932715,-1.0872430402492868,-0.485720541286563,-0.8967424408345067,-0.6354914360007256,-0.7328832800627864,-0.685702519526499,-0.8329303046952428,-0.6079137941885006,-0.4326128789049332,-0.5901867534030549,-0.7772541465898385,-0.6208062332395491,-0.9029088766800888,-0.7723251170818575,-0.9342111561676327,-0.6597067663658897,-0.8130228759927426,-0.8130228759927426,-0.866784283663071,-0.5017846905722211,-0.6780646348261042,-0.8478154926169105,-0.7304677143278729,-0.7431821271445316,-0.571827927672349,-0.6797966502940112,-0.45522397539917825,-0.5844619758091619,-0.8722715237962897,-0.8632432652818195,-0.7174910308463553,-0.8112889341984422,-0.8110809436312775,-0.7525458509250149,-0.6933450591117559,-0.08942981981295454,-0.4155200669522976,-0.8280094606415248,-0.6615169483354837,-0.5394962053489045,-0.32192680844724814,-0.5972557385659437,-0.2958394487857787,Uterus
-0.43296511043477937,-0.8665734488233873,-0.8665734488233873,-0.7055223076337405,-0.42884963327615244,-0.9217827127939269,-0.9217827127939269,-0.8576350378637437,-0.2397975241604785,-0.014276647856008401,-0.39666044008233836,0.5958268133852526,-0.2937329416066234,-0.5556766305847566,-0.1571623804252693,-0.4952947217733738,-0.762360827779474,0.07176532548992999,-0.28103472342619,-0.683291444279241,-0.5181287280054567,-0.009733364850895937,-0.746266304113375,-0.733123678331296,-0.733123678331296,-0.023481844498751202,-0.4367314286375638,-0.4164450685463918,-0.3656403319796863,-0.13302776712396924,-0.32108004768777876,-0.4837109010131864,-0.10875771519625058,-0.5659427967266885,-0.4653958613177028,-0.5838574234906695,-0.17460367489886078,-0.8490393959107712,-0.47213728684878564,-0.2544158971554405,-0.3610041611054091,-0.0051947077103524555,-0.09966888863755217,-0.6917240182021557,-0.363069958678163,-0.6258204042228361,-0.31352109584944676,-0.4282689974238166,-0.24106105110794115,-0.24663121726549475,Uterus
1.8372751460358012,1.5021455429781716,1.5021455429781716,2.6559552461877347,2.347302720698288,1.4205662659503506,1.4205662659503506,1.4328198456214405,1.3475237681987944,2.919913207198861,1.2180129188260216,2.371429958666966,2.885293050743537,0.060491934758388086,3.628190449624675,1.69334629171634,1.3561288699825522,2.9586004336391425,4.017651334362186,1.858690200126289,2.8274237475807213,2.2645304354643114,0.49816756973683596,2.1029149351468903,2.1029149351468903,2.710623457169094,1.7270639742842506,2.956326096735306,2.494228685305183,2.8867596023793984,3.1454332798508045,3.088046385075335,3.041722687294815,2.753315200987629,2.2669605862219955,2.9272707541429677,3.113877893273506,1.8486031041088244,1.7812568145134122,2.91089672918475,2.8119812268862603,3.4820867883593936,5.391885024288312,2.116349486171401,3.240211181537891,2.9048923225554018,1.9891157863494078,-1.1035418974250264,3.1709091129634523,-0.06670418667599011,Leukemia
